2026-09-23 10:04:11,771 [INFO] Starting flight producer -> localhost:9092 (topic: flight-events)
2026-09-23 10:04:11,771 [INFO] Produced SG551 | CCU -> BOM | status=ON_TIME delay=0min
2026-09-23 10:04:30,834 [INFO] Produced AI481 | BOM -> HYD | status=ON_TIME delay=0min
2026-09-23 10:04:31,835 [INFO] Produced 6E624 | CCU -> HYD | status=DELAYED delay=34min
2026-09-23 10:04:32,840 [INFO] Produced UK412 | BLR -> CCU | status=ON_TIME delay=0min
2026-09-23 10:04:33,842 [INFO] Produced SG832 | CCU -> BOM | status=DELAYED delay=111min
2026-09-23 10:04:34,842 [INFO] Produced SG147 | HYD -> MAA | status=ON_TIME delay=0min
2026-09-23 10:04:35,847 [INFO] Produced 6E314 | BOM -> MAA | status=ON_TIME delay=0min
2026-09-23 10:04:36,849 [INFO] Produced UK988 | DEL -> HYD | status=ON_TIME delay=0min
2026-09-23 10:04:37,852 [INFO] Produced SG254 | BLR -> CCU | status=DELAYED delay=84min
2026-09-23 10:04:38,857 [INFO] Produced QP540 | MAA -> DEL | status=ON_TIME delay=0min
2026-09-23 10:04:39,858 [INFO] Produced I5361 | CCU -> BOM | status=ON_TIME delay=0min
2026-09-23 10:04:40,860 [INFO] Produced I5264 | MAA -> DEL | status=CANCELLED delay=0min
2026-09-23 10:04:41,865 [INFO] Produced SG690 | BOM -> DEL | status=ON_TIME delay=0min
2026-09-23 10:04:42,868 [INFO] Produced I5117 | CCU -> MAA | status=CANCELLED delay=0min
2026-09-23 10:04:43,870 [INFO] Produced AI664 | BOM -> CCU | status=ON_TIME delay=0min
2026-09-23 10:04:44,873 [INFO] Produced AI773 | BLR -> HYD | status=ON_TIME delay=0min
2026-09-23 10:04:45,878 [INFO] Produced I5529 | MAA -> DEL | status=DELAYED delay=58min
2026-09-23 10:04:46,881 [INFO] Produced AI120 | CCU -> DEL | status=ON_TIME delay=0min
2026-09-23 10:04:47,886 [INFO] Produced AI257 | BOM -> HYD | status=ON_TIME delay=0min
2026-09-23 10:04:48,886 [INFO] Produced 6E762 | CCU -> MAA | status=ON_TIME delay=0min
2026-09-23 10:04:49,890 [INFO] Produced SG135 | DEL -> BOM | status=ON_TIME delay=0min
2026-09-23 10:04:50,891 [INFO] Produced QP597 | BLR -> HYD | status=DELAYED delay=62min
2026-09-23 10:04:51,896 [INFO] Produced UK635 | BLR -> HYD | status=ON_TIME delay=0min
2026-09-23 10:04:52,897 [INFO] Produced UK330 | MAA -> BOM | status=DELAYED delay=46min
2026-09-23 10:04:53,902 [INFO] Produced UK788 | CCU -> DEL | status=DELAYED delay=56min
2026-09-23 10:04:54,902 [INFO] Produced UK734 | HYD -> BLR | status=ON_TIME delay=0min
2026-09-23 10:04:55,905 [INFO] Produced I5242 | BOM -> MAA | status=ON_TIME delay=0min
2026-09-23 10:04:56,907 [INFO] Produced AI669 | MAA -> DEL | status=ON_TIME delay=0min
2026-09-23 10:04:57,911 [INFO] Produced QP342 | DEL -> BLR | status=DELAYED delay=46min
2026-09-23 10:04:58,913 [INFO] Produced QP524 | CCU -> MAA | status=ON_TIME delay=0min
2026-09-23 10:04:59,915 [INFO] Produced AI134 | DEL -> HYD | status=ON_TIME delay=0min
2026-09-23 10:05:00,917 [INFO] Produced I5287 | MAA -> DEL | status=DELAYED delay=25min
2026-09-23 10:05:01,920 [INFO] Produced SG755 | MAA -> DEL | status=ON_TIME delay=0min
2026-09-23 10:05:02,922 [INFO] Produced UK517 | MAA -> DEL | status=ON_TIME delay=0min
2026-09-23 10:05:03,927 [INFO] Produced I5854 | CCU -> MAA | status=ON_TIME delay=0min
2026-09-23 10:05:04,932 [INFO] Produced I5597 | BLR -> HYD | status=DELAYED delay=30min
2026-09-23 10:05:05,937 [INFO] Produced SG675 | BOM -> MAA | status=DELAYED delay=94min
2026-09-23 10:05:06,942 [INFO] Produced AI665 | HYD -> BLR | status=DELAYED delay=85min
2026-09-23 10:05:07,947 [INFO] Produced QP846 | DEL -> BOM | status=DELAYED delay=4min
2026-09-23 10:05:08,952 [INFO] Produced I5171 | DEL -> MAA | status=ON_TIME delay=0min
2026-09-23 10:05:09,955 [INFO] Produced SG705 | CCU -> MAA | status=DELAYED delay=64min
2026-09-23 10:05:10,959 [INFO] Produced AI872 | DEL -> CCU | status=ON_TIME delay=0min
2026-09-23 10:05:11,961 [INFO] Produced AI831 | BOM -> DEL | status=ON_TIME delay=0min
2026-09-23 10:05:12,964 [INFO] Produced AI730 | CCU -> BOM | status=ON_TIME delay=0min
2026-09-23 10:05:13,968 [INFO] Produced QP263 | DEL -> MAA | status=DELAYED delay=8min
2026-09-23 10:05:14,973 [INFO] Produced QP683 | CCU -> MAA | status=CANCELLED delay=0min
2026-09-23 10:05:15,975 [INFO] Produced 6E491 | CCU -> MAA | status=DELAYED delay=34min
2026-09-23 10:05:16,977 [INFO] Produced SG359 | CCU -> BLR | status=DELAYED delay=74min
2026-09-23 10:05:17,979 [INFO] Produced I5927 | HYD -> BOM | status=CANCELLED delay=0min
2026-09-23 10:05:18,984 [INFO] Produced 6E880 | DEL -> HYD | status=ON_TIME delay=0min
2026-09-23 10:05:19,984 [INFO] Produced 6E468 | HYD -> BOM | status=ON_TIME delay=0min
2026-09-23 10:05:20,987 [INFO] Produced UK125 | MAA -> CCU | status=ON_TIME delay=0min
2026-09-23 10:05:21,991 [INFO] Produced UK528 | HYD -> MAA | status=DELAYED delay=115min
2026-09-23 10:05:22,996 [INFO] Produced SG478 | BOM -> CCU | status=DELAYED delay=51min
2026-09-23 10:05:23,998 [INFO] Produced AI300 | BLR -> BOM | status=DELAYED delay=27min
2026-09-23 10:05:25,004 [INFO] Produced QP720 | HYD -> CCU | status=DELAYED delay=4min
2026-09-23 10:05:26,007 [INFO] Produced 6E310 | DEL -> MAA | status=ON_TIME delay=0min
2026-09-23 10:05:27,009 [INFO] Produced SG206 | DEL -> MAA | status=ON_TIME delay=0min
2026-09-23 10:05:28,014 [INFO] Produced AI560 | MAA -> CCU | status=DELAYED delay=9min
2026-09-23 10:05:29,017 [INFO] Produced UK905 | MAA -> BLR | status=DELAYED delay=31min
2026-09-23 10:05:30,022 [INFO] Produced QP703 | CCU -> HYD | status=ON_TIME delay=0min
2026-09-23 10:05:31,023 [INFO] Produced UK139 | CCU -> BOM | status=ON_TIME delay=0min
2026-09-23 10:05:32,027 [INFO] Produced SG781 | DEL -> MAA | status=ON_TIME delay=0min
2026-09-23 10:05:33,030 [INFO] Produced UK513 | HYD -> MAA | status=ON_TIME delay=0min
2026-09-23 10:05:34,031 [INFO] Produced QP993 | MAA -> DEL | status=ON_TIME delay=0min
2026-09-23 10:05:35,033 [INFO] Produced QP494 | BOM -> CCU | status=ON_TIME delay=0min
2026-09-23 10:05:36,033 [INFO] Produced SG488 | BOM -> HYD | status=DELAYED delay=25min
2026-09-23 10:05:37,038 [INFO] Produced UK357 | CCU -> BOM | status=ON_TIME delay=0min
2026-09-23 10:05:38,041 [INFO] Produced SG213 | MAA -> BLR | status=DELAYED delay=46min
2026-09-23 10:05:39,045 [INFO] Produced UK482 | HYD -> BLR | status=ON_TIME delay=0min
2026-09-23 10:05:40,051 [INFO] Produced 6E552 | DEL -> BLR | status=ON_TIME delay=0min
2026-09-23 10:05:41,055 [INFO] Produced 6E246 | CCU -> MAA | status=ON_TIME delay=0min
2026-09-23 10:05:42,056 [INFO] Produced AI237 | CCU -> DEL | status=ON_TIME delay=0min
2026-09-23 10:05:43,059 [INFO] Produced AI294 | BOM -> DEL | status=DELAYED delay=112min
2026-09-23 10:05:44,061 [INFO] Produced UK557 | BLR -> DEL | status=ON_TIME delay=0min
2026-09-23 10:05:45,065 [INFO] Produced QP905 | MAA -> HYD | status=DELAYED delay=117min
2026-09-23 10:05:46,070 [INFO] Produced 6E286 | DEL -> CCU | status=DELAYED delay=6min
2026-09-23 10:05:47,075 [INFO] Produced 6E508 | CCU -> MAA | status=ON_TIME delay=0min
2026-09-23 10:05:48,081 [INFO] Produced AI999 | MAA -> BLR | status=ON_TIME delay=0min
2026-09-23 10:05:49,082 [INFO] Produced QP805 | BLR -> BOM | status=ON_TIME delay=0min
2026-09-23 10:05:50,085 [INFO] Produced 6E928 | DEL -> MAA | status=ON_TIME delay=0min
2026-09-23 10:05:51,090 [INFO] Produced 6E640 | BLR -> MAA | status=ON_TIME delay=0min
2026-09-23 10:05:52,090 [INFO] Produced QP888 | CCU -> HYD | status=ON_TIME delay=0min
2026-09-23 10:05:53,096 [INFO] Produced I5743 | DEL -> BOM | status=ON_TIME delay=0min
2026-09-23 10:05:54,101 [INFO] Produced AI360 | BOM -> HYD | status=ON_TIME delay=0min
2026-09-23 10:05:55,104 [INFO] Produced SG482 | BOM -> BLR | status=DELAYED delay=5min
2026-09-23 10:05:56,108 [INFO] Produced UK239 | MAA -> DEL | status=DELAYED delay=45min
2026-09-23 10:05:57,113 [INFO] Produced I5253 | HYD -> MAA | status=ON_TIME delay=0min
2026-09-23 10:05:58,114 [INFO] Produced AI547 | DEL -> BOM | status=ON_TIME delay=0min
2026-09-23 10:05:59,120 [INFO] Produced UK345 | CCU -> HYD | status=ON_TIME delay=0min
2026-09-23 10:06:00,124 [INFO] Produced SG136 | BOM -> DEL | status=ON_TIME delay=0min
2026-09-23 10:06:01,125 [INFO] Produced QP183 | HYD -> CCU | status=ON_TIME delay=0min
2026-09-23 10:06:02,129 [INFO] Produced SG174 | BLR -> CCU | status=ON_TIME delay=0min
2026-09-23 10:06:03,131 [INFO] Produced SG229 | CCU -> BLR | status=DELAYED delay=1min
2026-09-23 10:06:04,131 [INFO] Produced SG465 | BOM -> BLR | status=ON_TIME delay=0min
2026-09-23 10:06:05,132 [INFO] Produced SG834 | BOM -> HYD | status=ON_TIME delay=0min
2026-09-23 10:06:06,137 [INFO] Produced I5948 | DEL -> BOM | status=ON_TIME delay=0min
2026-09-23 10:06:07,142 [INFO] Produced QP844 | CCU -> HYD | status=ON_TIME delay=0min
2026-09-23 10:06:08,143 [INFO] Produced SG272 | DEL -> MAA | status=ON_TIME delay=0min
2026-09-23 10:06:09,144 [INFO] Produced AI306 | CCU -> DEL | status=CANCELLED delay=0min
2026-09-23 10:06:10,145 [INFO] Produced 6E313 | CCU -> BOM | status=ON_TIME delay=0min
2026-09-23 10:06:11,150 [INFO] Produced 6E220 | CCU -> MAA | status=ON_TIME delay=0min
2026-09-23 10:06:12,153 [INFO] Produced AI837 | HYD -> BLR | status=DELAYED delay=22min
2026-09-23 10:06:13,157 [INFO] Produced SG422 | CCU -> BOM | status=ON_TIME delay=0min
2026-09-23 10:06:14,158 [INFO] Produced UK186 | HYD -> CCU | status=ON_TIME delay=0min
2026-09-23 10:06:15,159 [INFO] Produced SG416 | MAA -> BLR | status=ON_TIME delay=0min
2026-09-23 10:06:16,162 [INFO] Produced AI183 | BLR -> DEL | status=ON_TIME delay=0min
2026-09-23 10:06:17,164 [INFO] Produced UK205 | MAA -> BOM | status=ON_TIME delay=0min
2026-09-23 10:06:18,167 [INFO] Produced 6E476 | DEL -> HYD | status=DELAYED delay=104min
2026-09-23 10:06:19,172 [INFO] Produced UK185 | BOM -> CCU | status=ON_TIME delay=0min
2026-09-23 10:06:20,177 [INFO] Produced UK396 | DEL -> BLR | status=ON_TIME delay=0min
2026-09-23 10:06:21,183 [INFO] Produced I5585 | BOM -> MAA | status=DELAYED delay=33min
2026-09-23 10:06:22,183 [INFO] Produced UK261 | BLR -> BOM | status=ON_TIME delay=0min
2026-09-23 10:06:23,186 [INFO] Produced UK612 | CCU -> BLR | status=DELAYED delay=92min
2026-09-23 10:06:24,191 [INFO] Produced UK774 | BLR -> HYD | status=ON_TIME delay=0min
2026-09-23 10:06:25,197 [INFO] Produced 6E608 | BOM -> DEL | status=ON_TIME delay=0min
2026-09-23 10:06:26,197 [INFO] Produced QP439 | MAA -> BOM | status=DELAYED delay=70min
2026-09-23 10:06:27,199 [INFO] Produced 6E546 | BLR -> CCU | status=ON_TIME delay=0min
2026-09-23 10:06:28,204 [INFO] Produced 6E807 | BLR -> HYD | status=ON_TIME delay=0min
2026-09-23 10:06:29,217 [INFO] Produced SG948 | CCU -> MAA | status=ON_TIME delay=0min
2026-09-23 10:06:30,222 [INFO] Produced I5557 | DEL -> HYD | status=DELAYED delay=105min
2026-09-23 10:06:31,224 [INFO] Produced AI887 | BLR -> DEL | status=ON_TIME delay=0min
2026-09-23 10:06:32,226 [INFO] Produced UK856 | HYD -> BOM | status=ON_TIME delay=0min
2026-09-23 10:06:33,230 [INFO] Produced QP566 | BOM -> MAA | status=DELAYED delay=63min
2026-09-23 10:06:34,231 [INFO] Produced SG358 | BLR -> DEL | status=DELAYED delay=54min
2026-09-23 10:06:35,237 [INFO] Produced QP945 | BOM -> DEL | status=CANCELLED delay=0min
2026-09-23 10:06:36,238 [INFO] Produced I5895 | BLR -> DEL | status=DELAYED delay=59min
2026-09-23 10:06:37,241 [INFO] Produced QP772 | BOM -> MAA | status=ON_TIME delay=0min
2026-09-23 10:06:38,247 [INFO] Produced AI454 | MAA -> HYD | status=ON_TIME delay=0min
2026-09-23 10:06:39,249 [INFO] Produced SG588 | BOM -> HYD | status=DELAYED delay=66min
2026-09-23 10:06:40,252 [INFO] Produced I5684 | HYD -> BLR | status=CANCELLED delay=0min
2026-09-23 10:06:41,257 [INFO] Produced QP829 | MAA -> HYD | status=ON_TIME delay=0min
2026-09-23 10:06:42,261 [INFO] Produced SG646 | BOM -> DEL | status=DELAYED delay=28min
2026-09-23 10:06:43,262 [INFO] Produced UK540 | BOM -> DEL | status=ON_TIME delay=0min
2026-09-23 10:06:44,263 [INFO] Produced QP917 | BOM -> HYD | status=ON_TIME delay=0min
2026-09-23 10:06:45,264 [INFO] Produced I5430 | HYD -> MAA | status=DELAYED delay=35min
2026-09-23 10:06:46,265 [INFO] Produced SG870 | DEL -> BOM | status=ON_TIME delay=0min
2026-09-23 10:06:47,266 [INFO] Produced SG744 | DEL -> HYD | status=ON_TIME delay=0min
2026-09-23 10:06:48,268 [INFO] Produced SG410 | DEL -> BLR | status=DELAYED delay=68min
2026-09-23 10:06:49,271 [INFO] Produced QP267 | HYD -> DEL | status=ON_TIME delay=0min
2026-09-23 10:06:50,273 [INFO] Produced AI514 | MAA -> DEL | status=DELAYED delay=83min
2026-09-23 10:06:51,274 [INFO] Produced SG820 | CCU -> DEL | status=ON_TIME delay=0min
2026-09-23 10:06:52,275 [INFO] Produced 6E563 | CCU -> DEL | status=DELAYED delay=5min
2026-09-23 10:06:53,276 [INFO] Produced QP940 | HYD -> BLR | status=ON_TIME delay=0min
2026-09-23 10:06:54,282 [INFO] Produced AI955 | BLR -> BOM | status=DELAYED delay=21min
2026-09-23 10:06:55,284 [INFO] Produced AI588 | HYD -> DEL | status=CANCELLED delay=0min
2026-09-23 10:06:56,285 [INFO] Produced QP351 | BOM -> HYD | status=ON_TIME delay=0min
2026-09-23 10:06:57,290 [INFO] Produced AI767 | CCU -> DEL | status=ON_TIME delay=0min
2026-09-23 10:06:58,291 [INFO] Produced QP746 | BOM -> DEL | status=ON_TIME delay=0min
2026-09-23 10:06:59,292 [INFO] Produced UK890 | MAA -> DEL | status=DELAYED delay=28min
2026-09-23 10:07:00,295 [INFO] Produced QP352 | CCU -> BOM | status=DELAYED delay=45min
2026-09-23 10:07:01,300 [INFO] Produced QP233 | BOM -> BLR | status=ON_TIME delay=0min
2026-09-23 10:07:02,303 [INFO] Produced QP876 | HYD -> MAA | status=DELAYED delay=68min
2026-09-23 10:07:03,304 [INFO] Produced AI824 | BOM -> HYD | status=DELAYED delay=38min
2026-09-23 10:07:04,306 [INFO] Produced UK245 | CCU -> MAA | status=ON_TIME delay=0min
2026-09-23 10:07:05,311 [INFO] Produced QP211 | DEL -> BLR | status=ON_TIME delay=0min
2026-09-23 10:07:06,316 [INFO] Produced QP142 | HYD -> CCU | status=ON_TIME delay=0min
2026-09-23 10:07:07,317 [INFO] Produced AI294 | CCU -> HYD | status=ON_TIME delay=0min
2026-09-23 10:07:08,320 [INFO] Produced QP749 | HYD -> DEL | status=ON_TIME delay=0min
2026-09-23 10:07:09,321 [INFO] Produced UK767 | CCU -> HYD | status=DELAYED delay=30min
2026-09-23 10:07:10,322 [INFO] Produced I5187 | BLR -> HYD | status=ON_TIME delay=0min
2026-09-23 10:07:11,324 [INFO] Produced AI486 | HYD -> BOM | status=ON_TIME delay=0min
2026-09-23 10:07:12,329 [INFO] Produced AI485 | MAA -> CCU | status=ON_TIME delay=0min
2026-09-23 10:07:13,332 [INFO] Produced 6E451 | BLR -> HYD | status=ON_TIME delay=0min
2026-09-23 10:07:14,334 [INFO] Produced QP264 | CCU -> DEL | status=ON_TIME delay=0min
2026-09-23 10:07:15,339 [INFO] Produced UK478 | BOM -> BLR | status=DELAYED delay=58min
2026-09-23 10:07:16,344 [INFO] Produced SG478 | BLR -> BOM | status=ON_TIME delay=0min
2026-09-23 10:07:17,349 [INFO] Produced 6E165 | HYD -> BOM | status=ON_TIME delay=0min
2026-09-23 10:07:18,350 [INFO] Produced SG164 | BLR -> MAA | status=ON_TIME delay=0min
2026-09-23 10:07:19,351 [INFO] Produced I5700 | HYD -> CCU | status=DELAYED delay=62min
2026-09-23 10:07:20,356 [INFO] Produced QP427 | HYD -> MAA | status=ON_TIME delay=0min
2026-09-23 10:07:21,360 [INFO] Produced SG955 | HYD -> MAA | status=DELAYED delay=84min
2026-09-23 10:07:22,365 [INFO] Produced QP199 | CCU -> DEL | status=ON_TIME delay=0min
2026-09-23 10:07:23,370 [INFO] Produced QP584 | MAA -> BOM | status=DELAYED delay=40min
2026-09-23 10:07:24,371 [INFO] Produced UK310 | HYD -> BOM | status=ON_TIME delay=0min
2026-09-23 10:07:25,372 [INFO] Produced SG572 | BLR -> HYD | status=ON_TIME delay=0min
2026-09-23 10:07:26,373 [INFO] Produced I5466 | DEL -> BLR | status=ON_TIME delay=0min
2026-09-23 10:07:27,374 [INFO] Produced SG306 | BOM -> HYD | status=ON_TIME delay=0min
2026-09-23 10:07:28,375 [INFO] Produced I5608 | CCU -> MAA | status=ON_TIME delay=0min
2026-09-23 10:07:29,377 [INFO] Produced QP226 | BOM -> CCU | status=ON_TIME delay=0min
2026-09-23 10:07:30,382 [INFO] Produced UK132 | BLR -> CCU | status=DELAYED delay=29min
2026-09-23 10:07:31,383 [INFO] Produced SG266 | CCU -> BOM | status=ON_TIME delay=0min
2026-09-23 10:07:32,388 [INFO] Produced UK607 | BOM -> HYD | status=DELAYED delay=32min
2026-09-23 10:07:33,393 [INFO] Produced SG549 | HYD -> BOM | status=ON_TIME delay=0min
2026-09-23 10:07:34,398 [INFO] Produced I5188 | DEL -> MAA | status=DELAYED delay=71min
2026-09-23 10:07:35,403 [INFO] Produced QP603 | CCU -> MAA | status=ON_TIME delay=0min
2026-09-23 10:07:36,408 [INFO] Produced 6E990 | MAA -> BOM | status=ON_TIME delay=0min
2026-09-23 10:07:37,411 [INFO] Produced QP513 | MAA -> CCU | status=ON_TIME delay=0min
2026-09-23 10:07:38,416 [INFO] Produced AI621 | CCU -> BLR | status=DELAYED delay=84min
2026-09-23 10:07:39,421 [INFO] Produced QP150 | HYD -> BOM | status=CANCELLED delay=0min
2026-09-23 10:07:40,423 [INFO] Produced I5136 | CCU -> DEL | status=DELAYED delay=38min
2026-09-23 10:07:41,426 [INFO] Produced UK398 | MAA -> BOM | status=ON_TIME delay=0min
2026-09-23 10:07:42,427 [INFO] Produced 6E527 | HYD -> DEL | status=ON_TIME delay=0min
2026-09-23 10:07:43,431 [INFO] Produced UK549 | MAA -> HYD | status=CANCELLED delay=0min
2026-09-23 10:07:44,435 [INFO] Produced UK539 | HYD -> MAA | status=ON_TIME delay=0min
2026-09-23 10:07:45,440 [INFO] Produced SG425 | CCU -> HYD | status=DELAYED delay=44min
2026-09-23 10:07:46,445 [INFO] Produced 6E415 | BOM -> CCU | status=ON_TIME delay=0min
2026-09-23 10:07:47,451 [INFO] Produced UK405 | HYD -> MAA | status=ON_TIME delay=0min
2026-09-23 10:07:48,456 [INFO] Produced QP734 | MAA -> HYD | status=ON_TIME delay=0min
2026-09-23 10:07:49,460 [INFO] Produced UK912 | HYD -> MAA | status=DELAYED delay=21min
2026-09-23 10:07:50,463 [INFO] Produced I5899 | MAA -> HYD | status=ON_TIME delay=0min
2026-09-23 10:07:51,467 [INFO] Produced 6E113 | HYD -> BOM | status=ON_TIME delay=0min
2026-09-23 10:07:52,472 [INFO] Produced QP976 | DEL -> CCU | status=ON_TIME delay=0min
2026-09-23 10:07:53,474 [INFO] Produced I5842 | DEL -> MAA | status=ON_TIME delay=0min
2026-09-23 10:07:54,477 [INFO] Produced SG957 | BOM -> CCU | status=ON_TIME delay=0min
2026-09-23 10:07:55,479 [INFO] Produced 6E161 | HYD -> BOM | status=ON_TIME delay=0min
2026-09-23 10:07:56,485 [INFO] Produced SG496 | MAA -> BOM | status=DELAYED delay=67min
2026-09-23 10:07:57,490 [INFO] Produced 6E988 | CCU -> MAA | status=CANCELLED delay=0min
2026-09-23 10:07:58,495 [INFO] Produced I5285 | BLR -> MAA | status=ON_TIME delay=0min
2026-09-23 10:07:59,496 [INFO] Produced SG781 | HYD -> DEL | status=ON_TIME delay=0min
2026-09-23 10:08:00,499 [INFO] Produced 6E372 | BLR -> DEL | status=DELAYED delay=85min
2026-09-23 10:08:01,501 [INFO] Produced QP716 | HYD -> MAA | status=DELAYED delay=110min
2026-09-23 10:08:02,506 [INFO] Produced AI173 | BOM -> HYD | status=ON_TIME delay=0min
2026-09-23 10:08:03,511 [INFO] Produced AI411 | BOM -> BLR | status=CANCELLED delay=0min
2026-09-23 10:08:04,516 [INFO] Produced SG354 | BLR -> MAA | status=DELAYED delay=67min
2026-09-23 10:08:05,520 [INFO] Produced UK622 | DEL -> BOM | status=ON_TIME delay=0min
2026-09-23 10:08:06,525 [INFO] Produced I5661 | CCU -> BOM | status=DELAYED delay=67min
2026-09-23 10:08:07,530 [INFO] Produced I5399 | BOM -> HYD | status=CANCELLED delay=0min
2026-09-23 10:08:08,531 [INFO] Produced I5565 | BLR -> HYD | status=DELAYED delay=60min
2026-09-23 10:08:09,533 [INFO] Produced UK886 | MAA -> CCU | status=ON_TIME delay=0min
2026-09-23 10:08:10,538 [INFO] Produced QP954 | MAA -> CCU | status=ON_TIME delay=0min
2026-09-23 10:08:11,540 [INFO] Produced QP895 | BOM -> MAA | status=ON_TIME delay=0min
2026-09-23 10:08:12,544 [INFO] Produced AI250 | DEL -> HYD | status=DELAYED delay=91min
2026-09-23 10:08:13,547 [INFO] Produced AI234 | HYD -> DEL | status=ON_TIME delay=0min
2026-09-23 10:08:14,548 [INFO] Produced QP204 | CCU -> BLR | status=ON_TIME delay=0min
2026-09-23 10:08:15,550 [INFO] Produced UK637 | CCU -> MAA | status=ON_TIME delay=0min
2026-09-23 10:08:16,551 [INFO] Produced QP288 | BOM -> CCU | status=ON_TIME delay=0min
2026-09-23 10:08:17,554 [INFO] Produced UK400 | CCU -> DEL | status=ON_TIME delay=0min
2026-09-23 10:08:18,554 [INFO] Produced 6E596 | BOM -> HYD | status=DELAYED delay=10min
2026-09-23 10:08:19,559 [INFO] Produced QP650 | CCU -> DEL | status=DELAYED delay=80min
2026-09-23 10:08:20,564 [INFO] Produced 6E175 | MAA -> HYD | status=DELAYED delay=51min
2026-09-23 10:08:21,567 [INFO] Produced UK824 | BLR -> HYD | status=ON_TIME delay=0min
2026-09-23 10:08:22,570 [INFO] Produced AI362 | DEL -> CCU | status=DELAYED delay=93min
2026-09-23 10:08:23,575 [INFO] Produced SG236 | HYD -> MAA | status=ON_TIME delay=0min
2026-09-23 10:08:24,576 [INFO] Produced AI521 | DEL -> MAA | status=DELAYED delay=85min
2026-09-23 10:08:25,581 [INFO] Produced AI537 | MAA -> BLR | status=DELAYED delay=9min
2026-09-23 10:08:26,582 [INFO] Produced I5370 | MAA -> CCU | status=DELAYED delay=44min
2026-09-23 10:08:27,583 [INFO] Produced AI115 | MAA -> BOM | status=DELAYED delay=74min
2026-09-23 10:08:28,584 [INFO] Produced 6E325 | DEL -> BLR | status=CANCELLED delay=0min
2026-09-23 10:08:29,586 [INFO] Produced UK817 | MAA -> DEL | status=CANCELLED delay=0min
2026-09-23 10:08:30,591 [INFO] Produced SG514 | BOM -> BLR | status=DELAYED delay=96min
2026-09-23 10:08:31,594 [INFO] Produced AI850 | BLR -> HYD | status=ON_TIME delay=0min
2026-09-23 10:08:32,599 [INFO] Produced SG578 | HYD -> BLR | status=ON_TIME delay=0min
2026-09-23 10:08:33,604 [INFO] Produced UK619 | HYD -> BOM | status=ON_TIME delay=0min
2026-09-23 10:08:34,606 [INFO] Produced UK919 | CCU -> HYD | status=ON_TIME delay=0min
2026-09-23 10:08:35,611 [INFO] Produced 6E311 | BOM -> BLR | status=ON_TIME delay=0min
2026-09-23 10:08:36,616 [INFO] Produced UK113 | BOM -> BLR | status=ON_TIME delay=0min
2026-09-23 10:08:37,619 [INFO] Produced SG703 | MAA -> BLR | status=ON_TIME delay=0min
2026-09-23 10:08:38,622 [INFO] Produced I5649 | CCU -> DEL | status=ON_TIME delay=0min
2026-09-23 10:08:39,627 [INFO] Produced I5265 | MAA -> BOM | status=DELAYED delay=81min
2026-09-23 10:08:40,632 [INFO] Produced 6E786 | MAA -> DEL | status=ON_TIME delay=0min
2026-09-23 10:08:41,633 [INFO] Produced SG204 | HYD -> MAA | status=DELAYED delay=75min
2026-09-23 10:08:42,638 [INFO] Produced I5498 | BOM -> DEL | status=DELAYED delay=2min
2026-09-23 10:08:43,643 [INFO] Produced I5817 | HYD -> MAA | status=ON_TIME delay=0min
